Four hundred twentysix and Charles the Great, True
Subdued the Saxons and did seat the French, True
Beyond the river Sala in the year, True
Eight hundred five Besides their writers say, True
King Pepin which deposed Childeric, True
Did as heir general being descended, True
Of Blithild which was daughter to King Clothair, True
Make claim and title to the crown of France, True
Hugh Capet also who usurped the crown, True
Of Charles the duke of Lorraine sole heir male, True
Of the true line and stock of Charles the Great, True
To find his title with some shows of truth, True
Through in pure truth it was corrupt and naught, True
Conveyd himself as heir to the Lady Lingare, True
Daughter to Charlemain who was the son, True
To Lewis the emperor and Lewis the son, True
Of Charles the Great Also King Lewis the Tenth, True
Who was sole heir to the usurper Capet, True
Could not keep quiet in his conscience, True
Wearing the crown of France till satisfied, True
That fair Queen Isabel his grandmother, True
Was lineal of the Lady Ermengare, True
Daughter to Charles the foresaid duke of Lorraine, True
By the which marriage the line of Charles the Great, True
Was reunited to the crown of France, True
So that as clear as is the summers sun, True
King Pepins title and Hugh Capets claim, True
King Lewis his satisfaction all appear, True
To hold in right and title of the female, True
So do the kings of France unto this day, True
Howbeit they would hold up this Salique law, True
To bar your highness claiming from the female, True
And rather choose to hide them in a net, True
Than amply to imbar their crooked titles, True
Usurpd from you and your progenitors, True
May I with right and conscience make this claim, True
The sin upon my head dread sovereign, True
For in the book of Numbers is it writ, True
When the man dies let the inheritance, True
Descend unto the daughter Gracious lord, True
Stand for your own unwind your bloody flag, True
Look back into your mighty ancestors, True
Go my dread lord to your greatgrandsires tomb, True
From whom you claim invoke his warlike spirit, True
And your greatuncles Edward the Black Prince, True
Who on the French ground playd a tragedy, True
Making defeat on the full power of France, True
Whiles his most mighty father on a hill, True
Stood smiling to behold his lions whelp, True
Forage in blood of French nobility, True
O noble English that could entertain, True
With half their forces the full Pride of France, True
And let another half stand laughing by, True
All out of work and cold for action, True
Awake remembrance of these valiant dead, True
And with your puissant arm renew their feats, True
You are their heir you sit upon their throne, True
The blood and courage that renowned them, True
Runs in your veins and my thricepuissant liege, True
Is in the very Maymorn of his youth, True
Ripe for exploits and mighty enterprises, True
Your brother kings and monarchs of the earth, True
Do all expect that you should rouse yourself, True
As did the former lions of your blood, True
They know your grace hath cause and means and might, True
So hath your highness never king of England, True
Had nobles richer and more loyal subjects, True
Whose hearts have left their bodies here in England, True
And lie paviliond in the fields of France, True
O let their bodies follow my dear liege, True
With blood and sword and fire to win your right, True
In aid whereof we of the spiritualty, True
Will raise your highness such a mighty sum, True
As never did the clergy at one time, True
Bring in to any of your ancestors, True
We must not only arm to invade the French, True
But lay down our proportions to defend, True
Against the Scot who will make road upon us, True
They of those marches gracious sovereign, True
Shall be a wall sufficient to defend, True
Our inland from the pilfering borderers, True
We do not mean the coursing snatchers only, True
But fear the main intendment of the Scot, True
Who hath been still a giddy neighbour to us, True
For you shall read that my greatgrandfather, True
Never went with his forces into France, True
But that the Scot on his unfurnishd kingdom, True
Came pouring like the tide into a breach, True
With ample and brim fulness of his force, True
Galling the gleaned land with hot assays, True
Girding with grievous siege castles and towns, True
That England being empty of defence, True
Hath shook and trembled at the ill neighbourhood, True
She hath been then more feard than harmd my liege, True
For hear her but exampled by herself, True
When all her chivalry hath been in France, True
And she a mourning widow of her nobles, True
She hath herself not only well defended, True
But taken and impounded as a stray, True
The King of Scots whom she did send to France, True
To fill King Edwards fame with prisoner kings, True
And make her chronicle as rich with praise, True
As is the ooze and bottom of the sea, True
With sunken wreck and sunless treasuries, True
But theres a saying very old and true, True
If that you will France win, True
Then with Scotland first begin, True
For once the eagle England being in prey, True
To her unguarded nest the weasel Scot, True
Comes sneaking and so sucks her princely eggs, True
Playing the mouse in absence of the cat, True
To tear and havoc more than she can eat, True
It follows then the cat must stay at home, True
Yet that is but a crushd necessity, True
Since we have locks to safeguard necessaries, True
And pretty traps to catch the petty thieves, True
While that the armed hand doth fight abroad, True
The advised head defends itself at home, True
For government though high and low and lower, True
Put into parts doth keep in one consent, True
Congreeing in a full and natural close, True
Therefore doth heaven divide, True
The state of man in divers functions, True
Setting endeavour in continual motion, True
To which is fixed as an aim or butt, True
Obedience for so work the honeybees, True
Creatures that by a rule in nature teach, True
The act of order to a peopled kingdom, True
They have a king and officers of sorts, True
Where some like magistrates correct at home, True
Others like merchants venture trade abroad, True
Others like soldiers armed in their stings, True
Make boot upon the summers velvet buds, True
Which pillage they with merry march bring home, True
To the tentroyal of their emperor, True
Who busied in his majesty surveys, True
The singing masons building roofs of gold, True
The civil citizens kneading up the honey, True
The poor mechanic porters crowding in, True
Their heavy burdens at his narrow gate, True
The sadeyed justice with his surly hum, True
Delivering oer to executors pale, True
The lazy yawning drone I this infer, True
That many things having full reference, True
To one consent may work contrariously, True
As many arrows loosed several ways, True
Come to one mark as many ways meet in one town, True
As many fresh streams meet in one salt sea, True
As many lines close in the dials centre, True
So may a thousand actions once afoot, True
End in one purpose and be all well borne, True
Without defeat Therefore to France my liege, True
Divide your happy England into four, True
Whereof take you one quarter into France, True
And you withal shall make all Gallia shake, True
If we with thrice such powers left at home, True
Cannot defend our own doors from the dog, True
Let us be worried and our nation lose, True
The name of hardiness and policy, True
Call in the messengers sent from the Dauphin, True
Exeunt some Attendants, True
Now are we well resolved and by Gods help, True
And yours the noble sinews of our power, True
France being ours well bend it to our awe, True
Or break it all to pieces or there well sit, True
Ruling in large and ample empery, True
Oer France and all her almost kingly dukedoms, True
Or lay these bones in an unworthy urn, True
Tombless with no remembrance over them, True
Either our history shall with full mouth, True
Speak freely of our acts or else our grave, True
Like Turkish mute shall have a tongueless mouth, True
Not worshippd with a waxen epitaph, True
Enter Ambassadors of France, True
Now are we well prepared to know the pleasure, True
Of our fair cousin Dauphin for we hear, True
Your greeting is from him not from the king, True
Mayt please your majesty to give us leave, True
Freely to render what we have in charge, True
Or shall we sparingly show you far off, True
The Dauphins meaning and our embassy, True
We are no tyrant but a Christian king, True
Unto whose grace our passion is as subject, True
As are our wretches fetterd in our prisons, True
Therefore with frank and with uncurbed plainness, True
Tell us the Dauphins mind, True
Your highness lately sending into France, True
Did claim some certain dukedoms in the right, True
Of your great predecessor King Edward the Third, True
In answer of which claim the prince our master, True
Says that you savour too much of your youth, True
And bids you be advised theres nought in France, True
That can be with a nimble galliard won, True
You cannot revel into dukedoms there, True
He therefore sends you meeter for your spirit, True
This tun of treasure and in lieu of this, True
Desires you let the dukedoms that you claim, True
Hear no more of you This the Dauphin speaks, True
What treasure uncle, True
Tennisballs my liege, True
We are glad the Dauphin is so pleasant with us, True
His present and your pains we thank you for, True
When we have marchd our rackets to these balls, True
We will in France by Gods grace play a set, True
Shall strike his fathers crown into the hazard, True
Tell him he hath made a match with such a wrangler, True
That all the courts of France will be disturbd, True
With chaces And we understand him well, True
How he comes oer us with our wilder days, True
Not measuring what use we made of them, True
We never valued this poor seat of England, True
And therefore living hence did give ourself, True
To barbarous licence as tis ever common, True
That men are merriest when they are from home, True
But tell the Dauphin I will keep my state, True
Be like a king and show my sail of greatness, True
When I do rouse me in my throne of France, True
For that I have laid by my majesty, True
And plodded like a man for workingdays, True
But I will rise there with so full a glory, True
That I will dazzle all the eyes of France, True
Yea strike the Dauphin blind to look on us, True
And tell the pleasant prince this mock of his, True
Hath turnd his balls to gunstones and his soul, True
Shall stand sore charged for the wasteful vengeance, True
That shall fly with them for many a thousand widows, True
Shall this his mock mock out of their dear husbands, True
Mock mothers from their sons mock castles down, True
And some are yet ungotten and unborn, True
That shall have cause to curse the Dauphins scorn, True
But this lies all within the will of God, True
To whom I do appeal and in whose name, True
Tell you the Dauphin I am coming on, True
To venge me as I may and to put forth, True
My rightful hand in a wellhallowd cause, True
So get you hence in peace and tell the Dauphin, True
His jest will savour but of shallow wit, True
When thousands weep more than did laugh at it, True
Convey them with safe conduct Fare you well, True
This was a merry message, True
We hope to make the sender blush at it, True
Therefore my lords omit no happy hour, True
That may give furtherance to our expedition, True
For we have now no thought in us but France, True
Save those to God that run before our business, True
Therefore let our proportions for these wars, True
Be soon collected and all things thought upon, True
That may with reasonable swiftness add, True
More feathers to our wings for God before, True
Well chide this Dauphin at his fathers door, True
Therefore let every man now task his thought, True
That this fair action may on foot be brought, True
Now all the youth of England are on fire, True
And silken dalliance in the wardrobe lies, True
Now thrive the armourers and honours thought, True
Reigns solely in the breast of every man, True
They sell the pasture now to buy the horse, True
Following the mirror of all Christian kings, True
With winged heels as English Mercuries, True
For now sits Expectation in the air, True
And hides a sword from hilts unto the point, True
With crowns imperial crowns and coronets, True
Promised to Harry and his followers, True
The French advised by good intelligence, True
Of this most dreadful preparation, True
Shake in their fear and with pale policy, True
Seek to divert the English purposes, True
O England model to thy inward greatness, True
Like little body with a mighty heart, True
What mightst thou do that honour would thee do, True
Were all thy children kind and natural, True
But see thy fault France hath in thee found out, True
A nest of hollow bosoms which he fills, True
With treacherous crowns and three corrupted men, True
One Richard Earl of Cambridge and the second, True
Henry Lord Scroop of Masham and the third, True
Sir Thomas Grey knight of Northumberland, True
Have for the gilt of FranceO guilt indeed, True
Confirmd conspiracy with fearful France, True
And by their hands this grace of kings must die, True
If hell and treason hold their promises, True
Ere he take ship for France and in Southampton, True
Linger your patience on and well digest, True
The abuse of distance force a play, True
The sum is paid the traitors are agreed, True
The king is set from London and the scene, True
Is now transported gentles to Southampton, True
There is the playhouse now there must you sit, True
And thence to France shall we convey you safe, True
And bring you back charming the narrow seas, True
To give you gentle pass for if we may, True
Well not offend one stomach with our play, True
But till the king come forth and not till then, True
Unto Southampton do we shift our scene, True
SCENE I London A street, True
Enter Corporal NYM and Lieutenant BARDOLPH, True
Well met Corporal Nym, True
Good morrow Lieutenant Bardolph, True
What are Ancient Pistol and you friends yet, True
For my part I care not I say little but when, True
time shall serve there shall be smiles but that, True
shall be as it may I dare not fight but I will, True
wink and hold out mine iron it is a simple one but, True
what though it will toast cheese and it will, True
endure cold as another mans sword will and, True
I will bestow a breakfast to make you friends and, True
well be all three sworn brothers to France let it, True
be so good Corporal Nym, True
Faith I will live so long as I may thats the, True
certain of it and when I cannot live any longer I, True
will do as I may that is my rest that is the, True
It is certain corporal that he is married to Nell, True
Quickly and certainly she did you wrong for you, True
were trothplight to her, True
I cannot tell things must be as they may men may, True
sleep and they may have their throats about them at, True
that time and some say knives have edges It must, True
be as it may though patience be a tired mare yet, True
she will plod There must be conclusions Well I, True
Enter PISTOL and Hostess, True
Here comes Ancient Pistol and his wife good, True
corporal be patient here How now mine host Pistol, True
Base tike callst thou me host Now by this hand, True
I swear I scorn the term Nor shall my Nell keep lodgers, True
No by my troth not long for we cannot lodge and, True
board a dozen or fourteen gentlewomen that live, True
honestly by the prick of their needles but it will, True
be thought we keep a bawdy house straight, True
O well a day Lady if he be not drawn now we, True
shall see wilful adultery and murder committed, True
Good lieutenant good corporal offer nothing here, True
Pish for thee Iceland dog thou prickeard cur of Iceland, True
Good Corporal Nym show thy valour and put up your sword, True
Will you shog off I would have you solus, True
Solus egregious dog O viper vile, True
The solus in thy most mervailous face, True
The solus in thy teeth and in thy throat, True
And in thy hateful lungs yea in thy maw perdy, True
And which is worse within thy nasty mouth, True
I do retort the solus in thy bowels, True
For I can take and Pistols cock is up, True
And flashing fire will follow, True
I am not Barbason you cannot conjure me I have an, True
humour to knock you indifferently well If you grow, True
foul with me Pistol I will scour you with my, True
rapier as I may in fair terms if you would walk, True
off I would prick your guts a little in good, True
terms as I may and thats the humour of it, True
O braggart vile and damned furious wight, True
The grave doth gape and doting death is near, True
Hear me hear me what I say he that strikes the, True
first stroke Ill run him up to the hilts as I am a soldier, True
An oath of mickle might and fury shall abate, True
Give me thy fist thy forefoot to me give, True
Thy spirits are most tall, True
I will cut thy throat one time or other in fair, True
terms that is the humour of it, True
That is the word I thee defy again, True
O hound of Crete thinkst thou my spouse to get, True
No to the spital go, True
And from the powdering tub of infamy, True
Fetch forth the lazar kite of Cressids kind, True
Doll Tearsheet she by name and her espouse, True
I have and I will hold the quondam Quickly, True
For the only she andpauca theres enough Go to, True
Mine host Pistol you must come to my master and, True
you hostess he is very sick and would to bed, True
Good Bardolph put thy face between his sheets and, True
do the office of a warmingpan Faith hes very ill, True
By my troth hell yield the crow a pudding one of, True
these days The king has killed his heart Good, True
husband come home presently, True
Exeunt Hostess and Boy, True
Come shall I make you two friends We must to, True
France together why the devil should we keep, True
knives to cut one anothers throats, True
Let floods oerswell and fiends for food howl on, True
Youll pay me the eight shillings I won of you at betting, True
Base is the slave that pays, True
That now I will have thats the humour of it, True
As manhood shall compound push home, True
By this sword he that makes the first thrust Ill, True
kill him by this sword I will, True
Sword is an oath and oaths must have their course, True
Corporal Nym an thou wilt be friends be friends, True
an thou wilt not why then be enemies with me too, True
I shall have my eight shillings I won of you at betting, True
A noble shalt thou have and present pay, True
And liquor likewise will I give to thee, True
And friendship shall combine and brotherhood, True
Ill live by Nym and Nym shall live by me, True
Is not this just for I shall sutler be, True
Unto the camp and profits will accrue, True
I shall have my noble, True
In cash most justly paid, True
Well then thats the humour oft, True
As ever you came of women come in quickly to Sir, True
John Ah poor heart he is so shaked of a burning, True
quotidian tertian that it is most lamentable to, True
behold Sweet men come to him, True
The king hath run bad humours on the knight thats, True
Nym thou hast spoke the right, True
His heart is fracted and corroborate, True
The king is a good king but it must be as it may, True
he passes some humours and careers, True
Let us condole the knight for lambkins we will live, True
SCENE II Southampton A councilchamber, True
Enter EXETER BEDFORD and WESTMORELAND, True
Fore God his grace is bold to trust these traitors, True
They shall be apprehended by and by, True
How smooth and even they do bear themselves, True
As if allegiance in their bosoms sat, True
Crowned with faith and constant loyalty, True
The king hath note of all that they intend, True
By interception which they dream not of, True
Nay but the man that was his bedfellow, True
Whom he hath dulld and cloyd with gracious favours, True
That he should for a foreign purse so sell, True
His sovereigns life to death and treachery, True
Trumpets sound Enter KING HENRY V SCROOP CAMBRIDGE GREY and Attendants, True
Now sits the wind fair and we will aboard, True
My Lord of Cambridge and my kind Lord of Masham, True
And you my gentle knight give me your thoughts, True
Think you not that the powers we bear with us, True
Will cut their passage through the force of France, True
Doing the execution and the act, True
For which we have in head assembled them, True
No doubt my liege if each man do his best, True
I doubt not that since we are well persuaded, True
We carry not a heart with us from hence, True
That grows not in a fair consent with ours, True
Nor leave not one behind that doth not wish, True
Success and conquest to attend on us, True
Never was monarch better feard and loved, True
Than is your majesty theres not I think a subject, True
That sits in heartgrief and uneasiness, True
Under the sweet shade of your government, True
True those that were your fathers enemies, True
Have steepd their galls in honey and do serve you, True
With hearts create of duty and of zeal, True
We therefore have great cause of thankfulness, True
And shall forget the office of our hand, True
Sooner than quittance of desert and merit, True
According to the weight and worthiness, True
So service shall with steeled sinews toil, True
And labour shall refresh itself with hope, True
To do your grace incessant services, True
We judge no less Uncle of Exeter, True
Enlarge the man committed yesterday, True
That raild against our person we consider, True
it was excess of wine that set him on, True
And on his more advice we pardon him, True
Thats mercy but too much security, True
Let him be punishd sovereign lest example, True
Breed by his sufferance more of such a kind, True
O let us yet be merciful, True
So may your highness and yet punish too, True
You show great mercy if you give him life, True
After the taste of much correction, True
Alas your too much love and care of me, True
Are heavy orisons gainst this poor wretch, True
If little faults proceeding on distemper, True
Shall not be winkd at how shall we stretch our eye, True
When capital crimes chewd swallowd and digested, True
Appear before us Well yet enlarge that man, True
Though Cambridge Scroop and Grey in their dear care, True
And tender preservation of our person, True
Would have him punished And now to our French causes, True
Who are the late commissioners, True
Your highness bade me ask for it today, True
So did you me my liege, True
And I my royal sovereign, True
Then Richard Earl of Cambridge there is yours, True
There yours Lord Scroop of Masham and sir knight, True
Grey of Northumberland this same is yours, True
Read them and know I know your worthiness, True
My Lord of Westmoreland and uncle Exeter, True
We will aboard to night Why how now gentlemen, True
What see you in those papers that you lose, True
So much complexion Look ye how they change, True
Their cheeks are paper Why what read you there, True
That hath so cowarded and chased your blood, True
I do confess my fault, True
And do submit me to your highness mercy, True
To which we all appeal, True
The mercy that was quick in us but late, True
By your own counsel is suppressd and killd, True
You must not dare for shame to talk of mercy, True
For your own reasons turn into your bosoms, True
As dogs upon their masters worrying you, True
See you my princes and my noble peers, True
These English monsters My Lord of Cambridge here, True
You know how apt our love was to accord, True
To furnish him with all appertinents, True
Belonging to his honour and this man, True
Hath for a few light crowns lightly conspired, True
And sworn unto the practises of France, True
To kill us here in Hampton to the which, True
This knight no less for bounty bound to us, True
Than Cambridge is hath likewise sworn But O, True
What shall I say to thee Lord Scroop thou cruel, True
Ingrateful savage and inhuman creature, True
Thou that didst bear the key of all my counsels, True
That knewst the very bottom of my soul, True
That almost mightst have coind me into gold, True
Wouldst thou have practised on me for thy use, True
May it be possible that foreign hire, True
Could out of thee extract one spark of evil, True
That might annoy my finger tis so strange, True
That though the truth of it stands off as gross, True
As black and white my eye will scarcely see it, True
Treason and murder ever kept together, True
As two yokedevils sworn to eithers purpose, True
Working so grossly in a natural cause, True
That admiration did not whoop at them, True
But thou gainst all proportion didst bring in, True
Wonder to wait on treason and on murder, True
And whatsoever cunning fiend it was, True
That wrought upon thee so preposterously, True
Hath got the voice in hell for excellence, True
All other devils that suggest by treasons, True
Do botch and bungle up damnation, True
With patches colours and with forms being fetchd, True
From glistering semblances of piety, True
But he that temperd thee bade thee stand up, True
Gave thee no instance why thou shouldst do treason, True
Unless to dub thee with the name of traitor, True
If that same demon that hath gulld thee thus, True
Should with his lion gait walk the whole world, True
He might return to vasty Tartar back, True
And tell the legions I can never win, True
A soul so easy as that Englishmans, True
O how hast thou with jealousy infected, True
The sweetness of affiance Show men dutiful, True
Why so didst thou seem they grave and learned, True
Why so didst thou come they of noble family, True
Why so didst thou seem they religious, True
Why so didst thou or are they spare in diet, True
Free from gross passion or of mirth or anger, True
Constant in spirit not swerving with the blood, True
Garnishd and deckd in modest complement, True
Not working with the eye without the ear, True
And but in purged judgment trusting neither, True
Such and so finely bolted didst thou seem, True
And thus thy fall hath left a kind of blot, True
To mark the fullfraught man and best indued, True
With some suspicion I will weep for thee, True
For this revolt of thine methinks is like, True
Another fall of man Their faults are open, True
Arrest them to the answer of the law, True
And God acquit them of their practises, True
I arrest thee of high treason by the name of, True
Richard Earl of Cambridge, True
I arrest thee of high treason by the name of, True
Henry Lord Scroop of Masham, True
I arrest thee of high treason by the name of, True
Thomas Grey knight of Northumberland, True
Our purposes God justly hath discoverd, True
And I repent my fault more than my death, True
Which I beseech your highness to forgive, True
Although my body pay the price of it, True
For me the gold of France did not seduce, True
Although I did admit it as a motive, True
The sooner to effect what I intended, True
But God be thanked for prevention, True
Which I in sufferance heartily will rejoice, True
Beseeching God and you to pardon me, True
Never did faithful subject more rejoice, True
At the discovery of most dangerous treason, True
Than I do at this hour joy oer myself, True
Prevented from a damned enterprise, True
My fault but not my body pardon sovereign, True
God quit you in his mercy Hear your sentence, True
You have conspired against our royal person, True
Joind with an enemy proclaimd and from his coffers, True
Received the golden earnest of our death, True
Wherein you would have sold your king to slaughter, True
His princes and his peers to servitude, True
His subjects to oppression and contempt, True
And his whole kingdom into desolation, True
Touching our person seek we no revenge, True
But we our kingdoms safety must so tender, True
Whose ruin you have sought that to her laws, True
We do deliver you Get you therefore hence, True
Poor miserable wretches to your death, True
The taste whereof God of his mercy give, True
You patience to endure and true repentance, True
Of all your dear offences Bear them hence, True
Exeunt CAMBRIDGE SCROOP and GREY guarded, True
Now lords for France the enterprise whereof, True
Shall be to you as us like glorious, True
We doubt not of a fair and lucky war, True
Since God so graciously hath brought to light, True
This dangerous treason lurking in our way, True
To hinder our beginnings We doubt not now, True
But every rub is smoothed on our way, True
Then forth dear countrymen let us deliver, True
Our puissance into the hand of God, True
Putting it straight in expedition, True
Cheerly to sea the signs of war advance, True
No king of England if not king of France, True
SCENE III London Before a tavern, True
Enter PISTOL Hostess NYM BARDOLPH and Boy, True
Prithee honeysweet husband let me bring thee to Staines, True
No for my manly heart doth yearn, True
Bardolph be blithe Nym rouse thy vaunting veins, True
Boy bristle thy courage up for Falstaff he is dead, True
And we must yearn therefore, True
Would I were with him wheresomeer he is either in, True
Nay sure hes not in hell hes in Arthurs, True
bosom if ever man went to Arthurs bosom A made, True
a finer end and went away an it had been any, True
christom child a parted even just between twelve, True
and one even at the turning o the tide for after, True
I saw him fumble with the sheets and play with, True
flowers and smile upon his fingers ends I knew, True
there was but one way for his nose was as sharp as, True
a pen and a babbled of green fields How now, True
sir John quoth I what man be o good, True
cheer So a cried out God God God three or, True
four times Now I to comfort him bid him a, True
should not think of God I hoped there was no need, True
to trouble himself with any such thoughts yet So, True
a bade me lay more clothes on his feet I put my, True
hand into the bed and felt them and they were as, True
cold as any stone then I felt to his knees and, True
they were as cold as any stone and so upward and, True
upward and all was as cold as any stone, True
They say he cried out of sack, True
Nay that a did not, True
Yes that a did and said they were devils, True
A could never abide carnation twas a colour he, True
A said once the devil would have him about women, True
A did in some sort indeed handle women but then, True
he was rheumatic and talked of the whore of Babylon, True
Do you not remember a saw a flea stick upon, True
Bardolphs nose and a said it was a black soul, True
burning in hellfire, True
Well the fuel is gone that maintained that fire, True
thats all the riches I got in his service, True
Shall we shog the king will be gone from, True
Come lets away My love give me thy lips, True
Look to my chattels and my movables, True
Let senses rule the word is Pitch and Pay, True
For oaths are straws mens faiths are wafercakes, True
And holdfast is the only dog my duck, True
Therefore Caveto be thy counsellor, True
Go clear thy c rystals Yokefellows in arms, True
Let us to France like horseleeches my boys, True
To suck to suck the very blood to suck, True
And thats but unwholesome food they say, True
Touch her soft mouth and march, True
I cannot kiss that is the humour of it but adieu, True
Let housewifery appear keep close I thee command, True
SCENE IV France The KINGS palace, True
