Where then became the carkasse of my sonne, False
   saw them drag it to the Spanish tents, False
    my nightly dreames haue tolde me this, False
Thou false vnkinde vnthankfull traiterous beast, False
Wherein had Balthazar offended thee, False
That thou should betray him to our foes, False
Wast Spanish golde that bleared so thine eyes, False
That thou couldst see no part of our deserts, False
Perchance because thou art Terseraes lord, False
Thou hadst some hope to weare this diademe, False
If first my sonne and then myselfe were slaine, False
But thy ambitious thought shall breake thy neck, False
 this was it that made thee spill his bloud, False
Take the crowne and put it on againe, False
But Ile now weare it till they bloud be spilt, False
  Vouchsafe dread soueraigne to heare me speak, False
  Away with him  his sight is second hell, False
Keepe him till we determine his death, False
If Balthazar be dead he shall not liue, False
Villuppo follow vs for thy reward, False
  Thus haue  with an enuious forged tale, False
Deceiued the king betraid mine enemy, False
And hope for guerdon of my villany, False
Enter  and , False
  Signior Horatio this is the place and houre, False
Wherein  must intreat thee to relate, False
The circumstance of Don Andreas death, False
Who liuing was my garlands sweetest flower, False
And in his death hath buried my delights, False
  For loue of him and seruice to yourself, False
Ile not refuse this heauy dolefull charge, False
Yet teares and sighes  feare will hinder me, False
When both our armies were enioynd in fight, False
Your worthie chiualier admist the thikst, False
For glorious cause still aiming at the fairest, False
Was at the last by yong Don Balthazar, False
Encountered handtohand  Their fight was long, False
Their harts were great their clamours menacing, False
Their strength alike their strokes both dangerous, False
But wrathfull Nemesis that wicked power, False
Enuying at Andreas praise and worth, False
Cut short his life to end his praise and woorth, False
She she herselfe disguisde in armours maske, False
As Pallas was before proud Pergamus, False
Brought in a fresh supply of halberdiers, False
Which pauncht his horse and dingd him to the ground, False
Then yong Don Balthazar with ruthles rage, False
Taking aduantage of his foes distresse, False
Did finish what his halberdiers begun, False
And left not till Andreas life was done, False
Then though too late incenst with iust remorce, False
 with my band set foorth against the prince, False
And brought him prisoner from his halbardiers, False
  Would thou hadst slaine him that so slew my loue, False
But then was Don Andreas carkasse lost, False
  No that was it for which  cheefely stroue, False
Nor stept  back till  recouerd him, False
 tooke him vp and wound him in mine armes, False
And welding him vnto my priuate tent, False
There laid him downe and dewd him with my teares, False
And sighed and sorrowed as became a freend, False
But neither freendly sorrow sighes and teares, False
Could win pale Death from his vsurped right, False
Yet this  did and lesse  could not doe, False
 saw him honoured with due funerall, False
This scarfe  pluckt from off his liueles arme, False
And wear it in remembrance of my freend, False
   know the scarfe would he had kept it still, False
For had he liued he would haue kept it still, False
And worne it for his Belimperias sake, False
For twas my fauour at his last depart, False
But now weare thou it both for him and me, False
For after him thou hast deserued it best, False
But for thy kindnes in his life and death, False
Be sure while Belimperias life endures, False
She will be Don Horatios thankfull freend, False
  And madame Don Horatio will not slacke, False
Humbly to serue faire Belimperia, False
But now if your good liking stand thereto, False
Ile craue your pardon to goe seeke the prince, False
For so the duke your father gaue me charge, False
   goe Horatio leaue me heere alone, False
For solitude best fits my cheereles mood—, False
Yet what auailes to waile Andreas death, False
From whence Horatio proues my second loue, False
Had he not loued Andrea as he did, False
He could not sit in Belimperias thoughts, False
But how can loue finde harbour in my brest, False
Till  reuenge the death of my beloued, False
Yes second loue shall further my reuenge, False
Ile loue Horatio my Andreas freend, False
The more to spight the prince that wrought his end, False
And where Don Balthazar that slew my loue, False
He shall in rigour of my iust disdaine, False
Reape long repentance for his murderous deed—, False
For what wast els but murderous cowardise, False
So many to oppresse one valiant knight, False
Without respect of honour in the fight, False
And heere he comes that murdred my delight, False
Enter  and , False
  Sister what meanes this melanchollie walke, False
  That for awhile  wish no company, False
  But heere the prince is come to visite you, False
  That argues that he liues in libertie, False
  No madam but in pleasing seruitude, False
  Your prison then belike is your conceit, False
   by conceite my freedome is enthralde, False
  Then with conceite enlarge yourselfe againe, False
  What if conceite haue laid my hart to gage, False
  Pay that you borrowed and recouer it, False
   die if it returne from whence it lyes, False
   hartles man and liue   miracle, False
   lady loue can work such miracles, False
  Tush tush my lord  let goe these ambages, False
And in plaine tearmes acquaint her with your loue, False
  What bootes complaint when thers no remedy, False
  Yes to your gracios selfe must  complaine, False
In whose faire answere lyes my remedy, False
On whose perfection all my thoughts attend, False
On whose aspect mine eyes finde beauties bowre, False
In whose translucent brest my hart is lodgde, False
 Alas my lord there but words of course, False
And but deuise to driue me from this place, False
She going in lets fall her gloue which, False
 comming out takes vp, False
  Madame your gloue, False
  Thanks good Horatio take it for thy paines, False
  Signior Horatio stoopt in happie time, False
   reapt more grace that  deserud or hopd, False
  My lord be not dismaid for what is past, False
You know that women oft are humerous, False
These clouds will ouerblow with little winde, False
Let me alone Ill scatter them myselfe, False
Meanewhile let vs deuise to spend the time, False
In some delightfull sports and reuelling, False
  The king my lords is comming hither straight, False
To feast the Portingall embassadour, False
Things were in readiness before  came, False
  Then heere it fits vs to attend the king, False
To welcome hither our embassadour, False
And learne my father and my countries health, False
Enter the banquet  the , False
  See lord embassador how Spaine intreats, False
Their prisoner Balthazar thy viceroyes sonne, False
We pleasure more in kindenes than in warres, False
  Sad is our king and Portingale laments, False
Supposing that Don Balthazar is slaine, False
 aside  So am  slaine by beauties tirannie—, False
You see my lord how Balthazar is slaine, False
 frolike with the Duke of Castilles sonne, False
Wrapt euery houre in pleasures of the court, False
And graste with fauours of his Maiestie, False
  Put off your greetings till our feast be done, False
Now come and sit with vs and taste our cheere, False
Sit downe young prince you are our second guest, False
Brother sit downe and nephew take your placel, False
Signior Horatio waite thou vpon our cup, False
For well thou hast deserued to be honored, False
Now lordings fall too Spaine is Portugall, False
And Portugall is Spaine we both are freends, False
Tribute is paid and we enioy our right, False
But where is olde Hieronimo our marhsall, False
He promised vs in honor of our guest, False
To grace our banquet with some pompous iest, False
Enter  with a  three , False
each with scutchin then he fethces three, False
 they take their crownes and them, False
Hieronimo this makes contents mine eie, False
Although  sound well not the misterie, False
  The first armd knight that hung his scutchin vp, False
He takes the scutchin ahd giues it to, False
Was English Robert Earle of Glocester, False
Who when King Stephen bore sway in Albion, False
Arriued with fiue and twenty thousand men, False
In Portingale and by successe of warre, False
Enforced the king then but a Sarasin, False
To beare the yoake of the English monarchie, False
  My lord of Portingale by this you see, False
That which may comfort both your king and you, False
And make your late discomfort seeme the lesse, False
But say Hieronimo  what was the next, False
  The second knight that hung his scutchin vp, False
He doth as he did before, False
Was Edmond Earle of Kent in Albion, False
When English Richard wore the diadem, False
He came likewise and razed Lisbon walles, False
And tooke the king of Portingale in fight—, False
For which and other suche seruice done, False
He after was created Duke of Yorke, False
  This is another speciall argument, False
That Portingale may daine to beare our yoake, False
When it by little England hath beene yoakt, False
But now Hieronimo what were the last, False
  The third and last not least in our account, False
Was as the rest a valiant Englishman, False
Braue Iohn of Gaunt the Duke of Lancaster, False
As by his scuthcin plainely may appeare, False
He with a puissant armie came to Spaine, False
And tooke our Kinge of Castille prisoner, False
  This is an argument for our viceroy, False
That Spaine may not insult for her successe, False
Since English warriours likewise conquered Spaine, False
And made them bow their knees to Albion, False
  Hieronimo  drinke to thee for this deuice, False
Which hath pleasde both the embassador and me, False
Pledge me Hieronimo if thou loue the king, False
Takes the cup of , False
My lord  feare we sit but ouerlong, False
Vnlesse our dainties were more delicate—, False
But welcome are to you the best we haue, False
Now let vs in that you may be dispatcht, False
 think our councell is already set, False
  Come we for this from depth of vnder ground—, False
To see him feast that gaue me my deaths wound, False
These pleasant sights are sorrow to my soule, False
nothing but league and loue and banqueting, False
  Be still Andrea  ere we go from hence, False
Ile turne their freendship into fell despight, False
Their loue to mortall hate their day to night, False
Their hope into dispaire their peace in warre, False
Their ioyes to paine their blisse to miserie, False
Enter  and , False
  My lord though Belimperia seeme thus coy, False
Let reason holde you in your wonted ioy, False
In time the sauage bull sustaines the yoake, False
In time all haggard hawkes will stoope to lure, False
In time small wedges cleaue the hardest oake, False
In time the hardest flint is pearst with softest shower, False
And she in time will fall from her disdaine, False
And rue the sufferance of your freendly paine, False
  No she is wilder and more hard withall, False
Then beast or bird or tree or stony wall, False
But wherefore blot  Belimperias name, False
It is my fault not she that merits blame, False
My feature is not to content her sight, False
My wordes are rude and worke her no delight, False
The lines  send her are but harsh and ill, False
Such as doe drop from Pan and Marsias quill, False
My presents are not of sufficient cost, False
And being worthles all my labours lost, False
Yet might she loue me for my valiancie, False
 but thats slandred by captiuitie, False
Yet might she loue me to content her sire, False
 but her reason masters her desire, False
Yet might she loue me as her brothers freend, False
 but her hopes aime at some other end, False
Yet might she loue me to vpreare her state, False
 but perhaps she loues some nobler mate, False
Yet might she loue me as her beauties thrall, False
 but  feare she cannot loue at all, False
  My lord for my sake leaue these extasies, False
And doubt not but weele finde some remedie, False
Some cause there is that lets you not be loued, False
First that must needs be knowne and then remoued, False
What if my sister loue some other knight, False
  My sommers day will turne to winters night, False
   haue already founde a strategeme, False
To sound the bottome of this doubtfull theame, False
My lord for once you shall be rulde by me, False
Hinder me not what ere you heare or see, False
By force or faire meanes will  cast about, False
To finde the truth of all this question out, False
          Signior, False
                  Vien qui presto, False
  Hath your lordship any seruice to command me, False
   Pedringano seruice of import, False
And not to spend the time in trifling words, False
Thus stands the case  it is not long thou knowst, False
Since  did shield thee from my fathers wrath, False
For thy conueniance in Andreas love, False
For which thou wert adiudgd to punishment, False
 stood betwixt thee and thy punishment, False
And since thou knowest how  haue favored thee, False
Now to these fauours will  adde reward, False
Not with faire woords but store of golden coyne, False
And lands and liuing ioynd with dignities, False
If thou but satisfie my iust demaund, False
Tell truth and haue me for thy lasting freend, False
  Whatere it be your lordship shall demaund, False
My bounden duety bids me tell the truth, False
If case it lye in me to tell the truth, False
  Then Pedringano this is my demaund, False
Whome loues my sister Belimperia, False
For she reposeth all her trust in thee, False
Speak man and gaine both freendship and reward, False
 meane whome loues she in Andreas place, False
  Alas my lord since Don Andreas death, False
 haue no credit with her as before, False
And therefore know not if she loue or no, False
  Nay if thou dally then  am thy foe, False
And feare shall force what frendship cannot winne, False
Thy death shall bury what thy life conceales, False
Thou dyest for more esteeming her than me, False
  Oh stay my lord, False
  Yet speak the truth and  will guerdon thee, False
And shield thee from whateuer can ensue, False
And will conceale whateuer proceeds from thee, False
But if thou dally once againe thou diest, False
  If madame Belimperia be in loue—, False
  What villaine  ifs and ands, False
  Oh stay my lord  she loues Horatio, False
 starts back, False
  What  Don Horatio our knightmarshals sonne, False
 Euen him my lord, False
  Now say but how knoest thou he is her loue, False
And thou shalt finde me kinde and liberall, False
Stand vp  say and feareles tell the truth, False
  She sent him letters—which myselfe perusde—, False
Fullfraught with lines and arguments of loue, False
Perferring him before Prince Balthazar, False
  Sweare on this crosse that what thou saiest is true, False
And that thou wilt conseale what thou hast tolde, False
   sweare to both by him that made vs all, False
  In hope thine oath is true heeres thy reward, False
But if  proue thee periurde and vniust, False
This very sword whereon thou tookst thine oath, False
Shall be the worker of thy tragedie, False
  What  haue saide is true and shall for me, False
Be still conceald from Belimperia, False
Besides your Honors liberalitie, False
Deserues my duteous seruice euen till death, False
  Let this be all that thou shall doe for me, False
Be watchfull when and where these louers meete, False
And giue me notice in some secret sort, False
   will my lord, False
  Then thou shalt finde that  am liberall, False
Thou knowest that  can more aduance thy state, False
Then she  be therefore wise and faile me not, False
Goe and attend her as thy custome is, False
Least absence make her think thou doost amisse, False
Why so Tam armis quam ingenio, False
Where wordes preuaile not violence preuailes, False
But golde doth more than either of them both, False
How likes Prince Balthazar this strategeme, False
  Both well and ill it makes me glad and sad, False
Glad that  know the hinderer of my loue, False
Sad that  fear she hates me whome  loue, False
Glad that  know on whome to be reuengd, False
Sad that sheele flie me if  take reuenge, False
Yet must  take reuenge or dye myselfe, False
For loue resisted growes impatient, False
 think Horatio be my destind plague, False
First in his hand he brandished a sword, False
And with that sword he fiercely waged warre, False
And in that warre he gaue me dangerous wounds, False
And by those wounds he forced me to yeeld, False
And by my yeelding  became his slaue, False
Now in his mouth he carries pleasing words, False
Which pleasing wordes doe harbour sweet conceits, False
Which sweet conceits are limd with slie deceits, False
Which slie deceits smooth Belimperias eares, False
And through her eares diue downe into her hart, False
And in her hart set him where  should stand, False
Thus hath he tane my body by force, False
And now by sleight would captiuate my soule, False
But in his fall Ile tempt the Destinies, False
And either loose my life or winne my loue, False
 Lets goe my lord  our staying staies reuenge, False
Doe but follow me and gaine your loue, False
Her fauour must be wonne by his remooue, False
Enter  and , False
  Now madame since by fauour of your love, False
Our hidden smoke is turnd to open flame, False
And that with lookes and words we feed our thought—, False
Two chiefe contents where more cannot be had—, False
Thus in the midst of loues faire blandeshments, False
Why shew you signe of inward languishments, False
 sheweth all to the  and, False
 placing them in secret, False
  My hart sweet freend is like a ship at sea, False
She wisheth port where riding all at ease, False
She may repaire what stormie times haue worne, False
And leaning on the shore may sing with ioy, False
That pleasure followes paine and blisse annoy, False
Possession of thy loue is th onely port, False
Wherein my hart with feares and hopes long tost, False
Each howre doth wish and long to make resort, False
There to repaire the ioyes that it hath lost, False
And sitting safe to sing in Cupids quire, False
That sweetest blisse is crowne of loues desire, False
   sleepe mine eyes see not my loue prophande, False
Be deafe my ears heare not my discontent, False
Dye hart another ioyes what thou deseruest, False
  Watch still mine eyes to see this loue disioyned, False
Heare still mine eares to heare them both lament, False
Liue hart to ioy at fond Horatios fall, False
  Why stands Horatio speecheles all this while, False
  The lesse  speak the more  meditate, False
  But whereon doost thou cheifely meditate, False
  On dangers past and pleasures to ensue, False
 On pleasures past and dangers to ensue, False
  What dangers and what pleasures doost thou mean, False
  Dangers of warre and pleasures of our loue, False
  Dangers of death but pleasures none at all, False
 Let dangers goe thy warre shall be with me, False
But such a warre as breakes no bond of peace, False
Speake thou faire words Ile crosse them with faire words, False
Send thou sweet looks Ile meet them with sweet looks, False
Write louing lines Ile answere louing lines, False
Giue me a kisse Ile counterchecke thy kisse, False
Be this our warring peace or peacefull warre, False
  But gratious madame then appoint the field, False
Where triall of this warre shall first be made, False
  Ambitious villaine how his boldenes growes, False
  Then be thy fathers pleasant bower in the field—, False
Where first we vowd a mutuall amitie, False
The court were dangerous that place is safe, False
Our howre shalbe when Vesper ginnes to rise, False
That summons home distresfull trauellers, False
There none shall heare vs but the harmeles birds, False
Happelie the gentle nightingale, False
Shall carroll vs asleepe ere we be ware, False
And singing wit the prickle at her breast, False
Tell our delight and mirthfull dalliance, False
Till then each houre will seeme a yeere and more, False
  But honiesweet and honorable loue, False
Returne we now into your fathers sight, False
Dangerous suspition waits on our delight, False
   danger mixt with iealous despite, False
Shall send thy soule into eternalle night, False
Enter the    , False
   c, False
  Brother of Castille to the princes loue, False
What saies your daughter Belimperia, False
  Although she coy it as becomes her kinde, False
And yet dissemble that she loues the prince, False
 doubt not  but she will stoope in time, False
And were she froward—which she will not be—, False
Yet heerin shall she follow my aduice, False
Which is to loue him or forgoe my loue, False
  Then lord embassadour of Portingale, False
Aduise thy king to make this marriage vp, False
For strengthening of our lateconfirmed league, False
 know no better meanes to make vs freends, False
Her dowry shall be large and liberall, False
Besides that she is daughter and halfe heire, False
Vnto our brother heere Don Ciprian, False
And shall enioy the moitie of his land, False
Ile grace her marriage with an vnckles gift, False
